Date Local,Arithmetic Mean,Arithmetic Mean_temp,Arithmetic Mean_rhdp,Arithmetic Mean_winddirection,Arithmetic Mean_windspeed
2009-02-07,0.018471,48.208333,83.375,147.375,3.325
2009-02-08,0.032231,47.782609,82.434783,186.652174,4.969565
2009-02-09,0.035636,45.357143,62.5,239.428571,7.442857
2009-02-10,0.002125,42.375,58.1875,193.3125,4.88125
2009-02-11,0.021706,44.083333,73.791667,191.166667,3.345833
2009-02-12,0.022353,46.333333,66.791667,213.75,3.858333
2009-02-13,0.012824,39.75,85.25,165.583333,3.8625
2009-02-14,0.016235,42.791667,78.375,148.125,3.491667
2009-02-15,0.029941,44.416667,75.125,180.625,3.5375
2009-02-16,0.032412,46.916667,82.666667,187.791667,8.583333
2009-02-17,0.016706,45.875,85.291667,168.958333,5.129167
2009-02-18,0.027706,48.291667,70.416667,185.208333,4.191667
2009-02-19,0.024294,54.75,46.041667,139.166667,7.233333
2009-02-20,0.019176,52.458333,52.708333,152.75,3.866667
2009-02-21,0.016118,55.541667,56.291667,153.916667,2.375
2009-02-22,0.005294,56.125,73.208333,168.125,2.1875
2009-02-23,0.010059,59.541667,72.25,172.083333,4.0125
2009-02-24,0.016,55.375,71.458333,182.333333,2.991667
2009-02-25,0.017412,52.958333,76.083333,204.875,5.204167
2009-02-26,0.021118,53.833333,69.166667,138.25,3.866667
2009-02-27,0.020765,56.75,61.708333,153.208333,3.3625
2009-02-28,0.027412,60.583333,47.125,143.958333,4.7
2009-03-01,0.025353,62.0,45.208333,179.583333,3.458333
2009-03-02,0.006235,57.125,70.0,176.416667,3.029167
2009-03-03,0.027941,54.666667,70.0,191.583333,4.6875
2009-03-04,0.018353,48.916667,86.875,165.416667,6.766667
2009-03-05,0.022588,47.666667,70.166667,169.125,3.745833
2009-03-06,0.025714,48.208333,68.375,191.0,3.570833
2009-03-07,0.027471,50.166667,63.916667,136.666667,3.279167
2009-03-08,0.040941,50.625,70.791667,151.666667,4.654167
2009-03-09,0.040294,51.875,68.875,176.541667,6.283333
2009-03-10,0.029118,51.333333,54.708333,191.25,3.1
2009-03-11,0.040294,49.166667,73.541667,143.0,4.254167
2009-03-12,0.023824,53.916667,65.583333,163.0,3.541667
2009-03-13,0.026059,55.375,59.916667,156.521739,3.273913
2009-03-14,0.044471,52.166667,73.75,160.916667,5.770833
2009-03-15,0.035294,53.666667,73.583333,163.833333,4.833333
2009-03-16,0.025471,56.208333,68.958333,183.083333,3.35
2009-03-17,0.024529,63.125,53.166667,208.409091,4.104545
2009-03-18,0.030471,65.75,52.25,171.833333,2.816667
2009-03-19,0.034647,64.375,55.041667,160.875,3.429167
2009-03-20,0.041471,58.25,67.958333,160.333333,5.7125
2009-03-21,0.037765,54.041667,78.083333,193.791667,4.9125
2009-03-22,0.049235,51.166667,60.291667,226.291667,8.908333
2009-03-23,0.038412,50.75,42.291667,197.583333,8.904167
2009-03-24,0.032214,54.791667,41.583333,134.666667,5.058333
2009-03-25,0.041667,60.26087,38.73913,165.913043,3.621739
2009-03-26,0.036176,62.958333,45.416667,275.875,9.479167
2009-03-27,0.035706,62.541667,22.708333,160.916667,7.104167
2009-03-28,0.040294,61.875,35.5,174.291667,3.425
2009-03-29,0.041588,55.833333,68.75,159.583333,7.8125
2009-03-30,0.036941,54.75,30.083333,86.375,6.270833
2009-03-31,0.036941,56.583333,35.666667,172.125,4.404167
2009-04-01,0.035176,60.416667,54.375,233.0,7.6375
2009-04-02,0.044071,56.333333,76.041667,156.291667,6.866667
2009-04-03,0.053294,57.916667,43.708333,139.583333,6.370833
2009-04-04,0.044824,55.666667,31.916667,142.208333,5.9
2009-04-05,0.038706,58.375,31.791667,121.5,6.525
2009-04-06,0.032706,62.416667,30.083333,142.916667,5.575
2009-04-07,0.031417,55.375,57.041667,175.666667,7.095833
2009-04-08,0.015545,53.125,72.25,191.916667,5.208333
2009-04-09,0.037231,53.875,71.5,166.333333,2.1625
2009-04-10,0.031471,53.958333,70.958333,145.541667,2.816667
2009-04-11,0.040353,55.541667,62.916667,223.166667,5.35
2009-04-12,0.038235,60.333333,60.291667,174.75,4.120833
2009-04-13,0.033824,62.166667,56.083333,167.625,4.116667
2009-04-14,0.045,57.166667,54.083333,184.0,7.929167
2009-04-15,0.046,51.125,35.291667,242.625,6.541667
2009-04-16,0.039176,56.041667,35.083333,249.416667,7.0625
2009-04-17,0.040353,60.666667,40.583333,164.333333,3.8625
2009-04-18,0.042824,67.125,38.833333,135.416667,4.008333
2009-04-19,0.039941,71.625,32.666667,133.708333,4.741667
2009-04-20,0.046353,75.791667,27.125,163.0,3.495833
2009-04-21,0.045706,77.75,27.458333,188.208333,4.225
2009-04-22,0.033,67.166667,59.625,163.583333,6.895833
2009-04-23,0.040941,59.583333,77.625,179.416667,7.054167
2009-04-24,0.043294,58.041667,73.875,200.347826,6.417391
2009-04-25,0.044941,58.375,38.541667,276.130435,7.543478
2009-04-26,0.045353,57.875,62.333333,161.826087,6.8
2009-04-27,0.045647,55.041667,73.166667,155.25,6.766667
2009-04-28,0.037647,55.208333,67.208333,165.666667,5.9625
2009-04-29,0.039294,55.583333,66.625,150.291667,6.1875
2009-04-30,0.042059,62.833333,57.083333,179.470588,5.711765
2009-05-01,0.026647,64.73913,59.869565,162.782609,3.504348
2009-05-02,0.029529,63.173913,70.913043,138.695652,5.591304
2009-05-03,0.031353,68.541667,61.5,207.75,4.1875
2009-05-04,0.030647,71.041667,55.375,153.083333,4.845833
2009-05-05,0.035471,72.913043,49.434783,190.565217,5.434783
2009-05-06,0.047118,78.875,37.416667,330.291667,12.8625
2009-05-07,0.048235,76.375,33.458333,276.583333,9.808333
2009-05-08,0.055059,75.583333,36.333333,184.666667,5.4625
2009-05-09,0.056941,70.142857,55.571429,169.666667,6.414286
2009-05-10,0.058235,67.391304,69.956522,197.956522,5.921739
2009-05-11,0.051706,66.166667,70.375,154.25,6.579167
2009-05-12,0.067118,68.791667,55.333333,161.75,6.3375
2009-05-13,0.053353,76.583333,20.541667,278.333333,9.308333
2009-05-14,0.036706,77.291667,28.416667,284.791667,8.220833
2009-05-15,0.042882,74.347826,50.391304,146.434783,5.930435
2009-05-16,0.055294,76.416667,59.416667,142.5,5.420833
2009-05-17,0.065412,78.708333,56.041667,169.666667,4.9125
2009-05-18,0.048529,74.125,62.083333,203.0,5.354167
2009-05-19,0.031118,74.083333,45.958333,161.0,4.991667
2009-05-20,0.035647,72.916667,39.291667,160.833333,5.641667
2009-05-21,0.031706,69.75,49.5,138.208333,6.654167
2009-05-22,0.034059,65.75,61.125,116.625,6.8375
2009-05-23,0.050176,63.291667,64.208333,181.666667,6.145833
2009-05-24,0.051176,63.041667,67.958333,179.916667,7.391667
2009-05-25,0.049529,62.083333,72.458333,168.0,6.729167
2009-05-26,0.041118,63.625,70.75,164.875,6.766667
2009-05-27,0.053118,66.826087,68.478261,170.73913,7.395652
2009-05-28,0.053941,66.666667,72.916667,172.25,7.841667
2009-05-29,0.047059,63.458333,79.291667,168.708333,6.766667
2009-05-30,0.052294,64.130435,76.416667,165.043478,6.608696
2009-05-31,0.057882,63.583333,78.375,184.791667,7.05
2009-06-01,0.043647,63.833333,78.833333,157.458333,7.9625
2009-06-02,0.041647,67.666667,61.5,165.916667,6.695833
2009-06-03,0.024882,63.333333,68.75,181.041667,4.954167
2009-06-04,0.032412,63.458333,67.958333,202.583333,5.933333
2009-06-05,0.017059,59.916667,75.291667,195.521739,6.534783
2009-06-06,0.027,60.375,73.875,167.125,6.0875
2009-06-07,0.030412,63.625,70.041667,169.25,7.533333
2009-06-08,0.024824,61.5,74.666667,167.958333,7.233333
2009-06-09,0.029471,60.291667,77.916667,193.041667,6.045833
2009-06-10,0.027588,61.125,76.041667,164.208333,6.845833
2009-06-11,0.032353,62.208333,74.583333,154.916667,7.020833
2009-06-12,0.030941,61.791667,77.833333,162.130435,5.734783
2009-06-13,0.030176,63.041667,74.0,183.166667,6.5125
2009-06-14,0.032882,63.791667,70.916667,139.913043,7.73913
2009-06-15,0.019118,62.875,72.333333,160.541667,7.245833
2009-06-16,0.030176,66.583333,67.291667,138.083333,6.808333
2009-06-17,0.031353,67.958333,67.75,154.291667,7.195833
2009-06-18,0.045235,73.125,62.25,140.125,6.579167
2009-06-19,0.048176,73.625,63.25,147.875,9.2875
2009-06-20,0.042176,64.791667,79.958333,180.833333,7.3375
2009-06-21,0.038647,67.0,65.041667,144.190476,6.161905
2009-06-22,0.040941,67.5,59.958333,146.416667,6.408333
2009-06-23,0.046,68.833333,60.708333,156.916667,7.641667
2009-06-24,0.040588,67.333333,69.166667,159.041667,7.029167
2009-06-25,0.045353,69.583333,65.458333,151.125,6.366667
2009-06-26,0.049294,73.166667,55.0,173.958333,6.4375
2009-06-27,0.064118,79.458333,44.541667,180.043478,5.652174
2009-06-28,0.047,83.708333,39.416667,171.875,4.154167
2009-06-29,0.052294,79.083333,42.5,157.130435,6.313043
2009-06-30,0.043529,78.166667,47.125,145.833333,6.1875
2009-07-01,0.039529,75.083333,48.708333,132.956522,6.269565
2009-07-02,0.034765,78.458333,50.791667,165.5,5.279167
2009-07-03,0.035647,77.625,52.958333,208.125,5.679167
2009-07-04,0.031471,77.416667,47.625,181.5,5.5
2009-07-05,0.026471,75.958333,49.083333,149.333333,6.516667
2009-07-06,0.044647,76.416667,49.416667,167.791667,5.9625
2009-07-07,0.053176,74.166667,53.625,167.0,8.033333
2009-07-08,0.045824,72.666667,56.166667,145.041667,7.275
2009-07-09,0.046765,73.791667,42.791667,125.608696,6.408333
2009-07-10,0.053,76.416667,34.291667,175.208333,5.754167
2009-07-11,0.052471,81.416667,27.166667,170.166667,5.645833
2009-07-12,0.043,82.083333,33.291667,164.333333,5.608333
2009-07-13,0.026059,81.416667,39.5,154.333333,5.866667
2009-07-14,0.026059,79.833333,43.375,154.043478,6.078261
2009-07-15,0.029235,80.0,46.458333,141.173913,6.108696
2009-07-16,0.032824,83.375,39.916667,175.333333,5.133333
2009-07-17,0.051353,83.208333,41.708333,174.5,6.041667
2009-07-18,0.077176,86.5,41.541667,170.458333,6.320833
2009-07-19,0.064529,86.541667,43.208333,172.125,6.595833
2009-07-20,0.047588,85.75,38.541667,140.75,7.133333
2009-07-21,0.050588,83.75,34.333333,173.875,6.7375
2009-07-22,0.050353,81.625,45.125,176.833333,7.266667
2009-07-23,0.048471,80.666667,50.958333,144.333333,7.058333
2009-07-24,0.056706,77.916667,58.166667,148.791667,7.783333
2009-07-25,0.059353,79.041667,57.583333,158.625,6.804167
2009-07-26,0.048588,81.375,46.333333,144.0,6.441667
2009-07-27,0.045882,81.125,42.708333,165.375,5.858333
2009-07-28,0.047,77.958333,52.416667,165.75,7.308333
2009-07-29,0.042412,72.458333,70.541667,146.333333,8.245833
2009-07-30,0.041882,73.0,69.291667,186.541667,7.670833
2009-07-31,0.051235,74.75,65.666667,171.75,7.095833
2009-08-01,0.055706,75.458333,66.583333,188.541667,6.658333
2009-08-02,0.039824,75.875,57.416667,157.541667,5.9625
2009-08-03,0.022176,77.041667,38.666667,183.291667,4.05
2009-08-04,0.031765,81.833333,23.916667,174.25,4.045833
2009-08-05,0.029765,80.375,27.791667,159.416667,5.9125
2009-08-06,0.023294,70.458333,54.416667,186.391304,6.986957
2009-08-07,0.024706,71.25,61.125,167.916667,7.425
2009-08-08,0.048059,71.791667,57.125,160.583333,6.4
2009-08-09,0.055647,74.833333,55.708333,139.0,7.058333
2009-08-10,0.050941,75.708333,57.666667,144.041667,6.433333
2009-08-11,0.058412,75.666667,60.541667,162.125,5.5
2009-08-12,0.057353,77.625,53.208333,181.791667,5.858333
2009-08-13,0.034385,75.666667,54.291667,159.458333,6.691667
2009-08-14,0.044588,71.416667,66.875,183.833333,8.35
2009-08-15,0.052294,69.625,70.875,178.333333,6.508333
2009-08-16,0.056529,70.125,65.125,154.291667,5.970833
2009-08-17,0.056059,71.125,60.333333,189.125,6.220833
2009-08-18,0.054176,72.416667,59.833333,137.375,6.295833
2009-08-19,0.053588,71.083333,64.625,169.291667,6.258333
2009-08-20,0.048765,74.166667,53.958333,174.25,5.425
2009-08-21,0.039529,75.875,53.25,155.333333,6.366667
2009-08-22,0.045529,77.625,50.708333,174.458333,6.05
2009-08-23,0.046118,76.416667,60.333333,173.791667,5.679167
2009-08-24,0.036176,77.041667,47.708333,149.625,4.958333
2009-08-25,0.039294,76.666667,27.75,175.166667,4.670833
2009-08-26,0.028529,78.625,21.083333,213.708333,3.9375
2009-08-27,0.033882,83.0,23.0,197.125,4.345833
2009-08-28,0.058118,83.458333,30.0,152.583333,4.458333
2009-08-29,0.049647,83.666667,27.666667,172.541667,5.1
2009-08-30,0.067471,83.791667,27.583333,190.708333,5.575
2009-08-31,0.049118,82.5,34.666667,155.541667,5.320833
2009-09-01,0.020118,80.652174,44.043478,150.347826,4.191304
2009-09-02,0.043,81.291667,51.583333,173.333333,4.125
2009-09-03,0.058235,83.25,42.625,149.416667,5.908333
2009-09-04,0.051059,85.208333,38.541667,186.916667,4.691667
2009-09-05,0.048647,78.333333,44.833333,148.916667,6.420833
2009-09-06,0.052059,75.875,41.416667,151.375,5.029167
2009-09-07,0.050882,74.416667,47.708333,144.25,5.675
2009-09-08,0.021,69.294118,67.647059,167.941176,5.770588
2009-09-09,0.034529,73.708333,48.583333,134.458333,5.041667
2009-09-10,0.032,79.166667,39.75,197.416667,3.829167
2009-09-11,0.032059,81.166667,41.833333,171.958333,4.408333
2009-09-12,0.046706,73.833333,61.458333,179.791667,6.983333
2009-09-13,0.041588,66.916667,76.875,199.125,6.870833
2009-09-14,0.024176,66.75,72.708333,178.416667,5.816667
2009-09-15,0.032059,68.217391,70.391304,147.434783,5.786957
2009-09-16,0.045588,74.5,63.708333,169.875,5.2125
2009-09-17,0.047529,79.416667,50.666667,166.291667,5.033333
2009-09-18,0.054941,81.458333,46.5,173.375,4.9125
2009-09-19,0.051294,76.833333,54.833333,153.875,5.675
2009-09-20,0.048353,74.913043,54.521739,128.826087,5.926087
2009-09-21,0.042118,75.826087,49.608696,173.782609,5.104348
2009-09-22,0.029471,79.458333,26.0,120.541667,5.541667
2009-09-23,0.0406,80.590909,13.090909,124.318182,4.936364
2009-09-24,0.034765,86.5,15.388889,167.888889,5.216667
2009-09-25,0.042176,80.583333,24.958333,154.458333,4.783333
2009-09-26,0.042294,81.791667,27.875,162.25,4.2
2009-09-27,0.053588,79.375,35.958333,163.791667,4.995833
2009-09-28,0.041059,70.375,61.916667,195.208333,5.708333
2009-09-29,0.035,65.125,76.916667,200.666667,6.229167
2009-09-30,0.033235,66.545455,35.0,148.909091,5.686364
2009-10-01,0.024412,69.458333,16.916667,91.541667,7.2375
2009-10-02,0.035765,68.541667,20.708333,153.75,5.679167
2009-10-03,0.049471,63.291667,52.208333,176.958333,7.6375
2009-10-04,0.027941,58.375,60.958333,212.083333,7.445833
2009-10-05,0.025941,56.416667,61.25,170.166667,5.675
2009-10-06,0.028059,58.833333,63.458333,169.583333,5.866667
2009-10-07,0.023824,57.583333,72.041667,143.166667,6.479167
2009-10-08,0.029412,59.333333,72.333333,145.652174,6.643478
2009-10-09,0.029824,60.375,74.666667,147.916667,6.45
2009-10-10,0.043294,60.041667,72.458333,150.571429,5.835714
2009-10-11,0.034118,58.458333,77.0,165.541667,5.791667
2009-10-12,0.023294,56.958333,78.75,211.0,6.156522
2009-10-13,0.017882,58.208333,90.291667,181.9,13.345
2009-10-14,0.009,57.916667,93.208333,176.041667,8.95
2009-10-15,0.019529,41.75,68.208333,147.916667,5.875
2009-10-20,0.026471,67.0,52.125,233.041667,6.9375
2009-10-21,0.021,65.75,46.041667,166.956522,4.817391
2009-10-22,0.021765,66.333333,47.083333,151.333333,5.1375
2009-10-23,0.014692,69.0,44.291667,163.173913,3.326087
2009-10-24,0.039941,70.208333,47.916667,164.041667,4.925
2009-10-25,0.032529,71.791667,33.125,159.708333,6.258333
2009-10-26,0.019118,70.166667,23.291667,208.583333,3.541667
2009-10-27,0.034846,57.625,41.458333,216.708333,9.275
2009-10-28,0.033765,54.0,32.0,213.833333,6.520833
2009-10-29,0.016467,53.0,33.208333,83.791667,3.0
2009-10-30,0.008167,57.333333,41.583333,39.708333,1.704167
2009-10-31,0.017588,63.541667,42.208333,109.083333,4.816667
2009-11-01,0.021588,66.208333,38.083333,147.75,3.116667
2009-11-02,0.016,66.5,36.75,148.208333,3.004167
2009-11-03,0.012077,67.541667,36.291667,107.25,1.041667
2009-11-04,0.025765,63.583333,50.375,15.041667,0.0
2009-11-05,0.018941,57.416667,74.833333,67.083333,1.545833
2009-11-06,0.013941,57.333333,77.541667,149.833333,4.295833
2009-11-07,0.024941,57.166667,68.333333,179.375,3.741667
2009-11-08,0.022412,58.583333,64.708333,151.625,3.420833
2009-11-09,0.012941,59.208333,58.291667,146.5,2.629167
2009-11-10,0.015059,62.125,49.541667,158.458333,2.441667
2009-11-11,0.010647,61.5,48.375,185.375,2.904167
2009-11-12,0.021412,57.208333,57.125,195.125,4.233333
2009-11-13,0.029294,54.083333,58.208333,209.125,4.254167
2009-11-14,0.021647,51.958333,55.958333,169.041667,2.741667
2009-11-15,0.036529,53.708333,32.666667,137.375,5.825
2009-11-16,0.020588,57.041667,15.958333,208.583333,5.491667
2009-11-17,0.014941,56.916667,29.375,156.291667,2.716667
2009-11-18,0.023706,51.125,56.041667,201.541667,4.441667
2009-11-19,0.017059,55.125,45.333333,127.625,4.295833
2009-11-20,0.015,52.5,54.375,170.5,3.929167
2009-11-21,0.020824,50.75,66.416667,222.291667,3.895833
2009-11-22,0.027235,54.708333,55.583333,244.333333,5.491667
2009-11-23,0.041118,60.041667,38.083333,141.583333,6.841667
2009-11-24,0.037176,64.333333,9.25,133.291667,8.75
2009-11-25,0.036,65.708333,14.875,160.208333,8.0875
2009-11-26,0.019412,62.458333,24.041667,183.291667,5.2
2009-11-27,0.023294,54.5,50.958333,165.791667,5.266667
2009-11-28,0.014353,50.041667,66.708333,240.041667,4.766667
2009-11-29,0.023176,53.375,45.375,139.75,4.375
2009-11-30,0.015706,57.0,23.208333,164.541667,5.016667
2009-12-01,0.013824,51.875,52.291667,166.1,2.15
2009-12-02,0.010941,52.625,74.125,175.25,3.391667
2009-12-03,0.014353,50.208333,55.208333,174.208333,3.058333
2009-12-04,0.011647,50.25,37.625,155.75,2.966667
2009-12-05,0.025882,46.833333,73.625,160.333333,5.2
2009-12-06,0.032706,48.625,71.0,202.083333,5.6
2009-12-07,0.026765,45.5,81.583333,212.583333,6.6125
2009-12-08,0.009941,40.916667,64.458333,184.291667,2.9125
2009-12-09,0.013059,41.125,63.041667,149.583333,3.241667
2009-12-10,0.012471,46.166667,59.875,192.833333,3.525
2009-12-11,0.006824,48.166667,93.666667,202.083333,2.079167
2009-12-12,0.030824,54.791667,90.833333,182.333333,9.05
2009-12-13,0.021353,55.291667,78.416667,203.375,4.041667
2009-12-14,0.014059,52.041667,75.25,175.5,2.554167
2009-12-15,0.014588,49.875,69.791667,141.916667,3.2125
2009-12-16,0.020706,53.375,58.75,168.708333,3.754167
2009-12-17,0.020294,57.666667,42.75,229.0,4.658333
2009-12-22,0.033667,48.166667,53.041667,202.541667,10.7875
2009-12-23,0.018235,47.875,40.166667,143.304348,5.552174
2009-12-24,0.021765,48.375,41.458333,118.333333,4.670833
2009-12-25,0.021353,48.125,42.333333,105.826087,4.121739
2009-12-26,0.010059,43.666667,59.833333,169.75,2.191667
2009-12-27,0.020059,45.416667,58.0,199.956522,2.586957
2009-12-28,0.020059,50.625,35.208333,213.086957,5.569565
2009-12-29,0.011176,49.291667,59.083333,141.333333,3.570833
2009-12-30,0.007059,45.625,89.625,183.166667,3.5625
2009-12-31,0.027083,49.041667,61.416667,160.208333,3.966667
2010-01-01,0.033176,53.958333,43.291667,213.708333,4.0375
2010-01-02,0.023529,58.125,39.625,233.409091,4.018182
2010-01-03,0.020412,52.208333,43.916667,137.173913,3.656522
2010-01-04,0.016706,51.333333,39.375,121.333333,3.4
2010-01-05,0.015059,53.291667,39.291667,162.166667,3.2875
2010-01-06,0.013588,56.166667,39.666667,150.916667,2.8875
2010-01-07,0.013765,55.75,45.291667,132.166667,3.029167
2010-01-08,0.013941,57.0,49.125,127.375,3.825
2010-01-09,0.020647,55.833333,42.541667,188.208333,3.570833
2010-01-10,0.016176,56.583333,46.0,131.625,2.741667
2010-01-11,0.013471,56.916667,46.416667,138.916667,3.325
2010-01-12,0.013294,55.0,53.583333,179.958333,2.833333
2010-01-13,0.030588,54.291667,71.666667,226.333333,4.741667
2010-01-14,0.036824,55.583333,42.458333,131.458333,6.758333
2010-01-15,0.013647,57.791667,32.958333,238.958333,5.016667
2010-01-16,0.013824,52.833333,50.291667,166.458333,3.7875
2010-01-17,0.027294,49.333333,81.0,177.583333,4.0
2010-01-18,0.024765,53.916667,87.416667,170.125,10.308333
2010-01-19,0.014235,47.5,87.625,157.708333,5.891667
2010-01-20,0.019882,48.0,91.25,188.666667,7.741667
2010-01-21,0.033588,48.375,86.875,180.625,5.275
2010-01-22,0.015824,44.958333,83.791667,171.666667,4.866667
2010-01-23,0.013647,40.416667,78.208333,152.208333,2.808333
2010-01-24,0.016412,41.708333,72.208333,159.25,2.520833
2010-01-25,0.012529,41.25,73.416667,182.625,3.033333
2010-01-26,0.007412,41.25,83.458333,177.125,2.3
2010-01-27,0.019412,42.416667,69.375,158.347826,4.830435
2010-01-28,0.013083,33.791667,62.291667,125.333333,4.008333
2010-01-29,0.012824,28.791667,67.583333,148.041667,2.7375
2010-01-30,0.019,29.666667,75.666667,160.041667,2.841667
2010-01-31,0.018059,28.75,70.958333,126.0,2.775
2010-02-01,0.013529,34.416667,72.333333,156.375,2.658333
2010-02-02,0.013706,37.541667,72.458333,116.458333,2.445833
2010-02-03,0.021,48.833333,66.708333,190.958333,4.291667
2010-02-04,0.029235,49.5,78.208333,180.391304,5.204348
2010-02-05,0.027412,46.541667,89.541667,167.75,9.458333
2010-02-06,0.016882,26.916667,89.041667,171.541667,4.3
2010-02-07,0.024706,18.708333,75.75,215.041667,4.770833
2010-02-08,0.017353,27.333333,74.416667,155.791667,2.983333
2010-02-09,0.007,23.125,87.541667,127.541667,4.191667
2010-02-10,0.019706,33.416667,71.916667,104.708333,3.675
2010-02-11,0.013706,32.875,76.708333,130.166667,3.533333
2010-02-12,0.018588,49.041667,65.166667,199.956522,3.495652
2010-02-13,0.023235,56.083333,53.416667,157.083333,3.579167
2010-02-14,0.023941,58.75,51.583333,171.208333,3.75
2010-02-15,0.023353,57.333333,51.041667,113.25,3.745833
2010-02-16,0.022294,59.166667,50.583333,163.791667,2.954167
2010-02-17,0.020353,59.333333,52.5,163.956522,2.713043
2010-02-18,0.027882,54.791667,66.708333,170.041667,4.1875
2010-02-19,0.032412,51.833333,76.083333,204.0,6.236364
2010-02-20,0.026176,51.458333,75.5,191.666667,2.958333
2010-02-21,0.029588,51.875,76.958333,176.208333,4.55
2010-02-22,0.029471,51.083333,53.625,175.391304,5.126087
2010-02-23,0.018529,50.875,43.333333,125.608696,3.052174
2010-02-24,0.013118,51.5,68.625,167.347826,5.243478
2010-02-25,0.018,58.875,61.708333,201.0,3.566667
2010-02-26,0.028,56.75,60.083333,156.791667,5.341667
2010-02-27,0.020059,49.791667,83.833333,163.217391,7.026087
2010-02-28,0.019235,51.958333,69.916667,159.291667,3.966667
2010-03-01,0.022882,54.833333,71.75,169.5,3.016667
2010-03-02,0.022588,53.625,75.833333,170.166667,3.745833
2010-03-03,0.038353,52.666667,70.5,190.5,5.133333
2010-03-04,0.029647,49.625,58.708333,170.166667,5.1
2010-03-05,0.032333,50.291667,59.833333,156.555556,3.461111
2010-03-07,0.021647,52.041667,72.625,236.692308,6.2
2010-03-08,0.033059,50.681818,76.166667,160.727273,5.845455
2010-03-09,0.038294,47.166667,50.416667,275.708333,9.370833
2010-03-10,0.034471,48.666667,46.583333,242.541667,7.670833
2010-03-11,0.022588,49.875,50.958333,144.333333,4.15
2010-03-12,0.023941,52.25,56.75,173.958333,3.895833
2010-03-13,0.035176,49.541667,57.541667,237.208333,5.9
2010-03-14,0.035118,54.75,30.916667,148.75,5.891667
2010-03-15,0.027118,59.25,36.5,114.041667,6.158333
2010-03-16,0.030941,63.041667,43.041667,131.0,4.745833
2010-03-17,0.032588,63.333333,43.875,154.666667,3.1375
2010-03-18,0.035,62.166667,53.291667,172.347826,3.952174
2010-03-19,0.029294,61.25,45.625,164.416667,4.770833
2010-03-20,0.034471,60.875,45.541667,166.375,3.583333
2010-03-21,0.038824,59.958333,54.75,159.916667,2.629167
2010-03-22,0.026353,58.083333,58.0,147.5,4.975
2010-03-23,0.030471,60.958333,47.666667,91.208333,5.7125
2010-03-24,0.032765,58.625,54.416667,168.791667,4.841667
2010-03-25,0.032,53.458333,75.458333,212.458333,4.341667
2010-03-26,0.042941,58.708333,37.666667,269.583333,9.958333
2010-03-27,0.039529,59.958333,27.208333,106.083333,7.454167
2010-03-28,0.038529,60.416667,31.208333,151.916667,3.608333
2010-03-29,0.030941,61.375,41.583333,178.791667,4.841667
2010-03-30,0.032118,56.875,69.958333,173.041667,7.05
2010-03-31,0.042235,53.416667,58.541667,204.791667,7.0875
2016-10-01,0.032,74.75,40.416667,167.583333,4.354167
2016-10-02,0.037294,67.395833,56.458333,176.995833,4.141667
2016-10-03,0.036412,67.55,35.333333,274.7875,3.954167
2016-10-04,0.037294,67.5625,49.166667,172.9125,4.591667
2016-10-05,0.045235,69.208333,40.291667,212.045833,3.154167
2016-10-06,0.029059,71.795833,24.458333,131.879167,4.495833
2016-10-07,0.029529,75.616667,17.041667,153.633333,4.529167
2016-10-08,0.045706,77.170833,19.875,190.6,2.708333
2016-10-09,0.031765,76.695833,27.0,198.95,2.854167
2016-10-10,0.023353,73.9125,39.458333,200.458333,3.0625
2016-10-11,0.011364,68.045833,66.916667,169.820833,4.566667
2016-10-12,0.021824,63.825,74.75,178.8625,4.65
2016-10-13,0.032588,67.545833,66.125,186.354167,2.55
2016-10-14,0.034706,69.225,64.458333,158.058333,3.45
2016-10-15,0.026235,68.345833,74.541667,199.9625,4.870833
2016-10-16,0.028353,67.85,74.166667,203.841667,6.583333
2016-10-17,0.034294,67.25,67.208333,236.604167,5.9125
2016-10-18,0.036647,67.425,42.291667,263.229167,5.35
2016-10-19,0.044294,74.570833,26.125,118.870833,6.925
2016-10-20,0.026824,79.445833,12.875,131.95,6.770833
2016-10-21,0.028765,76.195833,18.958333,163.066667,3.0375
2016-10-22,0.027529,71.6,31.958333,186.483333,3.175
2016-10-23,0.023529,71.045833,47.208333,181.475,3.908333
2016-10-24,0.019294,68.45,69.5,188.35,4.370833
2016-10-25,0.022294,67.7375,67.208333,190.2125,2.245833
2016-10-26,0.024059,70.8625,55.041667,170.025,2.979167
2016-10-27,0.019941,72.5125,52.125,201.358333,1.754167
2016-10-28,0.009235,66.941667,76.958333,228.5,2.225
2016-10-29,0.007059,67.695833,77.791667,190.0875,1.2625
2016-10-30,0.015471,64.4125,87.0,192.970833,3.3625
2016-10-31,0.019412,60.383333,78.916667,167.345833,3.254167
2016-11-01,0.021706,60.525,70.166667,226.354167,2.666667
2016-11-02,0.036,68.841667,42.583333,136.6375,5.4875
2016-11-03,0.022765,74.775,24.041667,174.845833,5.154167
2016-11-04,0.018235,73.5625,37.458333,155.216667,2.720833
2016-11-05,0.026059,71.616667,40.625,192.241667,2.55
2016-11-06,0.030647,68.283333,50.875,177.445833,3.116667
2016-11-07,0.023235,70.9375,41.541667,160.966667,2.658333
2016-11-08,0.024529,76.270833,32.958333,124.345833,3.541667
2016-11-09,0.014455,76.0375,33.625,157.025,2.5875
2016-11-10,0.015182,74.325,30.041667,184.483333,1.95
